age,geo_area,vehicle_type,est_value,miles_driven,college_grad_ind,speeding_ticket_ind,hard_braking_ind,late_driving_ind,clean_driving_ind,expenses
40,suburban,minivan,27864,9427,0,0,0,0,1,0
48,rural,suv,37586,16216,0,0,0,0,1,0
17,urban,suv,58854,9543,0,0,1,0,1,0
31,urban,car,45216,11096,0,0,1,0,1,0
61,urban,truck,31520,20323,0,0,0,0,1,0
35,urban,suv,27870,11885,0,0,0,0,1,0
48,urban,suv,31670,18562,1,0,0,0,0,0
46,rural,suv,36493,19963,0,0,0,0,0,0
22,urban,suv,43422,11887,0,0,0,0,1,0
36,rural,truck,35313,20520,0,0,0,0,1,0
47,rural,truck,53769,19003,0,0,0,0,1,0
34,rural,suv,40414,20118,0,0,0,0,0,0
40,urban,minivan,29343,11456,1,0,0,1,0,0
64,rural,suv,28577,13050,0,0,0,0,1,0
32,suburban,truck,43717,14779,0,0,1,0,1,0
47,urban,truck,32829,12915,0,0,0,0,1,0
59,suburban,car,38641,10252,0,0,0,0,1,0
27,rural,truck,111233,15981,0,0,1,0,0,0
63,urban,suv,46564,11871,0,0,0,0,1,0
44,rural,suv,47196,15324,0,0,0,0,0,0
59,suburban,suv,54913,14433,1,0,0,0,1,0
31,suburban,suv,28404,12439,0,0,0,0,1,0
28,rural,suv,60054,15932,0,1,1,0,1,0
69,urban,car,80573,8094,1,0,1,0,1,0
68,suburban,car,64065,13282,1,0,0,0,1,0
38,suburban,suv,37649,14255,1,0,1,0,1,0
22,urban,car,56150,12438,0,0,1,0,0,0
34,suburban,car,28638,18106,0,1,1,0,0,0
25,urban,suv,41361,8972,1,1,0,1,1,0
75,rural,suv,27736,18071,0,1,1,0,0,0
53,suburban,truck,36010,11098,0,1,0,0,1,31428.28
23,urban,suv,26485,10518,0,0,1,0,0,0
40,suburban,suv,37854,14156,0,1,0,0,1,0
16,rural,suv,52642,16345,0,0,1,0,0,0
20,urban,car,125000,15558,0,0,0,0,1,0
46,urban,car,33375,7614,1,0,0,0,1,0
16,suburban,suv,27526,12240,0,0,0,0,1,0
52,rural,car,21996,16627,0,0,1,0,1,0
80,rural,car,33075,15777,0,0,0,0,1,0
35,urban,car,49312,14088,1,0,0,0,1,0
40,rural,suv,41923,12646,1,0,1,1,1,0
46,urban,truck,34232,11869,0,0,0,0,0,0
36,rural,truck,32623,18701,0,0,1,0,0,0
23,urban,suv,59647,13163,0,0,1,0,0,0
56,suburban,car,27234,10962,0,0,0,0,1,0
53,rural,car,26859,22331,1,0,0,0,1,0
18,suburban,car,27017,20366,0,0,1,0,1,0
42,urban,car,31324,10552,0,0,0,0,1,0
21,suburban,truck,42680,14860,0,0,0,0,0,0
24,urban,car,32078,12823,1,0,1,0,0,0
55,urban,car,45403,17114,0,0,0,0,0,0
58,suburban,car,30702,9297,0,0,0,0,1,0
58,urban,suv,27184,9206,0,0,1,0,1,0
30,suburban,car,52861,9837,1,0,0,0,1,0
57,suburban,suv,69362,11604,1,0,0,0,1,0
60,rural,truck,70385,18327,0,0,0,0,1,0
29,rural,suv,30671,15917,0,0,0,0,0,0
19,urban,suv,39465,11859,0,0,0,0,1,0
46,rural,truck,53236,19455,1,0,0,0,1,9025.46
50,urban,suv,52937,12907,0,0,0,0,1,0
55,urban,car,37940,7504,1,0,0,0,1,0
46,suburban,car,27279,10475,0,0,0,0,1,0
69,rural,truck,25017,15064,0,0,1,0,0,0
76,suburban,car,28479,15615,0,1,0,0,1,0
43,suburban,suv,29084,13998,0,0,0,0,1,0
53,rural,truck,38738,15141,0,0,1,0,0,0
40,urban,suv,35498,13932,0,1,0,0,1,0
41,rural,truck,43317,11566,0,0,0,0,1,0
43,suburban,truck,33182,16632,0,0,0,0,0,0
58,suburban,suv,51831,22367,1,1,0,0,1,0
42,suburban,minivan,34062,16068,0,0,1,0,1,0
28,suburban,suv,57981,16953,1,0,1,0,1,0
66,rural,suv,26661,12587,0,0,0,0,1,0
84,urban,suv,56715,14301,0,0,0,0,1,0
51,suburban,suv,27202,16712,0,0,0,0,1,0
68,urban,car,24729,14321,0,0,1,0,0,0
29,suburban,suv,28599,14142,0,0,0,0,1,0
16,urban,suv,36423,9932,0,0,0,0,0,15826.37
41,rural,minivan,33688,20071,1,1,1,0,0,0
60,rural,truck,34557,18238,0,1,0,0,1,19453.37
47,rural,suv,39541,18205,0,0,0,0,0,0
37,urban,truck,125000,25463,0,0,0,1,0,0
35,urban,car,31258,14380,0,0,0,0,1,0
31,suburban,car,44965,11261,0,0,1,0,0,0
31,suburban,suv,46201,14421,0,0,0,0,1,0
38,suburban,suv,32642,11887,0,0,1,0,0,0
83,urban,car,42210,13227,0,1,0,0,0,0
19,suburban,suv,26050,18748,0,0,0,0,1,0
20,urban,suv,43103,16273,0,0,0,0,1,0
52,urban,car,18308,12808,0,0,0,0,1,0
56,suburban,truck,27744,10839,1,0,0,0,1,0
58,urban,suv,38336,12064,0,0,0,0,1,0
38,suburban,car,31007,17696,0,0,1,0,1,0
34,suburban,minivan,34006,13441,1,0,1,0,1,0
51,suburban,suv,31557,16478,0,0,0,0,1,0
37,suburban,truck,125000,13546,0,1,1,0,0,0
38,suburban,suv,30006,10317,0,0,0,0,1,0
30,urban,truck,125000,12009,1,1,1,1,0,0
24,rural,truck,50850,13073,0,0,1,0,0,0
70,suburban,suv,29604,11756,0,0,1,0,1,0
25,rural,truck,39706,12692,1,0,1,0,1,0
33,urban,suv,32253,8725,0,0,0,0,1,0
17,suburban,suv,30381,13945,0,1,0,0,0,30698.1
66,rural,car,30975,20900,0,0,0,1,0,0
28,suburban,truck,34527,12697,0,0,1,0,0,0
48,suburban,truck,22338,11269,0,0,1,0,1,0
50,rural,suv,26614,12064,0,0,0,0,0,0
32,suburban,car,31391,16392,0,0,0,0,0,0
19,urban,car,34677,15354,0,0,1,1,0,0
50,urban,car,24213,12331,1,0,0,0,1,0
49,rural,suv,35999,15750,0,0,0,1,0,9565.68
38,urban,car,31032,17148,0,1,0,0,1,0
61,rural,suv,28838,15227,0,0,0,0,0,0
52,urban,car,24665,11718,0,0,1,0,1,0
29,rural,truck,54482,13673,0,1,1,0,1,0
33,suburban,minivan,28249,16402,1,0,0,0,0,18604.19
35,suburban,suv,32251,18123,0,0,0,0,1,0
42,suburban,suv,53803,13092,0,1,0,0,1,0
52,suburban,suv,34512,20693,0,1,0,0,0,0
36,rural,suv,69154,13564,0,0,0,0,0,0
42,rural,car,38346,18711,0,0,0,0,1,0
32,suburban,suv,53339,16241,0,0,0,0,1,0
62,suburban,car,27830,12285,0,0,0,0,0,0
51,urban,truck,43658,8211,0,0,0,0,0,0
27,urban,suv,39256,11743,0,0,0,0,1,0
16,urban,car,35025,8665,0,0,1,0,1,0
37,urban,suv,35181,18866,1,0,0,0,0,18249.03
48,suburban,truck,53489,12853,0,0,1,0,1,0
32,suburban,suv,47890,18494,0,0,0,0,0,0
35,rural,truck,37506,16935,0,1,0,0,1,0
43,suburban,suv,29956,15968,0,0,1,0,1,0
52,suburban,car,23543,14664,0,0,0,1,1,0
21,urban,car,50113,13661,0,0,1,0,1,0
20,suburban,car,24148,12070,0,1,1,0,1,0
20,urban,suv,49729,14511,0,0,0,1,0,0
33,urban,suv,66071,11111,1,0,1,0,0,0
39,suburban,suv,48547,17494,1,0,0,0,0,0
44,urban,car,24498,11257,0,0,1,0,0,0
35,rural,car,20388,15171,1,1,0,0,0,0
27,suburban,car,22519,14120,1,0,0,0,1,0
36,rural,truck,32065,18036,0,0,1,0,1,0
35,urban,suv,43759,10568,1,0,1,1,0,0
63,urban,car,26406,11994,0,0,0,0,1,0
20,urban,suv,28491,13464,0,0,1,0,1,0
31,urban,car,32518,16386,1,1,0,0,0,0
38,urban,car,25897,12635,0,0,0,0,1,0
55,suburban,car,39681,12618,0,0,1,0,1,19399.55
45,rural,truck,40086,18989,0,1,0,0,0,0
54,urban,suv,35003,11622,1,0,1,1,1,0
64,suburban,truck,32371,17889,0,1,1,0,0,0
29,suburban,suv,36396,14538,0,1,0,0,0,0
20,suburban,car,25430,16343,0,0,0,0,1,0
45,suburban,suv,34496,14672,1,0,0,0,0,0
58,rural,truck,38370,13010,0,0,0,0,1,0
16,suburban,truck,34276,12620,0,0,1,0,1,0
71,suburban,truck,32762,21108,0,0,1,0,1,0
69,urban,suv,54933,10444,1,0,0,0,1,0
43,suburban,suv,38881,14765,0,1,0,0,1,0
38,suburban,suv,29522,13504,1,0,1,0,1,3076.61
18,suburban,suv,55393,10996,0,1,0,0,0,29795.46
42,urban,suv,40593,15115,0,0,1,0,0,0
35,suburban,suv,65727,10412,0,0,1,0,1,0
18,urban,suv,53735,8617,0,0,0,0,1,0
45,suburban,car,56092,13359,0,1,0,0,1,0
31,urban,suv,51396,10583,1,1,1,0,1,0
46,suburban,suv,78382,11330,0,1,0,0,1,0
66,rural,suv,33940,24619,0,0,0,0,1,0
22,urban,suv,37276,11226,0,1,1,0,1,0
27,rural,suv,31650,19866,0,0,1,0,0,0
62,urban,suv,48861,12793,1,0,0,0,0,0
34,suburban,suv,40190,16910,0,0,1,0,1,0
47,suburban,suv,29473,15222,0,0,0,0,1,0
40,suburban,suv,37338,13902,0,0,0,0,1,0
23,urban,car,33478,11090,1,0,0,0,1,0
33,suburban,suv,42049,16817,0,0,1,0,0,0
49,urban,suv,40635,11495,1,1,0,0,1,0
30,urban,suv,74133,7629,1,0,1,0,1,0
59,urban,suv,42989,8152,1,0,0,0,1,22244.21
17,suburban,suv,36432,6498,0,0,1,0,1,0
32,suburban,suv,51052,12742,0,0,1,0,1,47846.01
50,rural,suv,35801,16183,1,0,0,0,1,0
17,suburban,suv,52596,11447,0,0,1,0,1,0
52,suburban,truck,16633,13544,0,0,0,0,0,0
70,urban,car,34317,8148,0,0,0,0,1,0
39,urban,suv,30925,15192,0,1,1,1,0,0
28,urban,suv,36100,9070,0,0,0,0,0,0
69,urban,suv,26999,16993,0,0,0,0,1,0
50,suburban,suv,19628,17015,0,0,0,0,1,0
20,rural,car,54633,15022,0,0,0,0,1,0
55,suburban,car,56494,13305,0,0,1,0,1,0
45,suburban,suv,47987,13535,0,1,0,0,0,0
41,rural,suv,21844,13078,0,0,1,0,1,0
62,suburban,car,40878,15853,0,0,1,0,1,0
16,rural,suv,42146,19697,0,0,0,0,1,17359.19
22,suburban,suv,44341,10662,0,0,1,0,1,0
39,urban,suv,27489,14490,1,0,0,0,1,0
46,rural,suv,23159,8606,1,0,0,0,1,0
60,suburban,car,19866,18819,1,0,0,0,0,0
53,urban,suv,17783,11523,0,1,1,0,0,0
23,suburban,suv,31096,16563,0,0,0,0,1,0
46,suburban,suv,30216,20892,1,0,0,0,1,0
63,suburban,suv,23606,16096,0,0,0,0,0,0
61,suburban,car,46669,13499,0,0,1,0,1,0
51,suburban,car,33711,25702,0,0,1,0,1,0
51,suburban,car,23176,17052,0,0,0,0,1,0
50,suburban,suv,29650,12321,0,0,0,0,1,0
37,suburban,truck,29905,13156,0,0,0,0,1,0
25,suburban,car,25402,13910,0,0,0,0,1,0
44,urban,minivan,32370,14272,0,0,0,0,0,0
18,urban,suv,41605,12115,0,0,1,0,1,0
46,urban,suv,33293,9842,1,0,1,1,1,0
17,urban,truck,19192,11936,0,1,0,0,1,0
43,suburban,truck,33755,15080,0,0,1,0,1,0
31,suburban,suv,37464,11852,0,1,0,0,1,0
20,suburban,suv,29298,17899,0,0,0,0,0,0
69,urban,suv,29932,12765,0,0,0,0,1,0
42,urban,car,33328,13138,1,0,0,0,1,0
58,urban,car,34487,12495,0,0,0,0,1,6059.8
27,suburban,minivan,41105,13918,1,0,1,0,0,0
34,urban,suv,25551,14086,1,0,1,0,1,0
42,urban,suv,64783,10705,0,0,1,0,1,0
69,urban,suv,36847,21350,1,0,0,0,1,0
50,suburban,suv,30426,10421,0,0,0,0,1,0
65,urban,car,25664,11213,1,0,0,0,0,0
23,urban,truck,35378,11362,0,1,0,0,1,0
40,suburban,truck,46337,12234,0,0,1,0,1,0
38,suburban,minivan,58911,12806,1,0,0,0,0,0
48,suburban,suv,44981,12393,0,0,0,0,1,0
24,suburban,suv,44741,13038,0,0,1,0,0,0
17,urban,suv,20366,9633,0,0,1,0,0,0
41,suburban,truck,31122,15709,0,0,1,0,1,0
39,urban,suv,32774,16259,0,0,0,0,0,0
38,suburban,minivan,75000,13767,0,0,0,0,1,0
41,rural,suv,39708,16782,0,1,0,0,0,29266.89
50,urban,car,28764,9142,0,0,1,0,1,0
55,suburban,car,32142,13036,1,0,0,0,1,0
52,urban,car,31777,12048,0,0,1,0,1,0
58,urban,car,55828,15834,0,0,0,0,1,0
33,rural,suv,42067,16469,1,0,0,0,0,0
31,urban,suv,23823,9970,0,0,1,0,1,0
28,suburban,car,21025,17744,0,0,1,0,1,0
25,suburban,car,38061,10132,0,0,0,0,1,0
20,urban,car,54034,13729,0,0,1,0,1,0
43,suburban,truck,30902,17340,0,0,0,0,1,0
53,urban,suv,44654,8700,1,0,0,0,0,0
48,urban,suv,28435,10557,0,0,0,0,1,0
17,urban,suv,27123,7602,0,0,0,0,0,0
53,suburban,suv,34241,15303,0,0,1,0,1,0
41,urban,suv,34628,12375,0,0,1,1,1,0
58,rural,car,31427,18372,0,0,0,0,1,0
32,urban,car,31216,12395,1,1,0,0,0,0
35,rural,truck,46810,16375,0,0,1,0,0,0
48,suburban,suv,37351,11137,0,0,0,0,0,0
33,suburban,truck,35033,15828,0,0,0,0,1,0
47,urban,suv,48966,8585,0,0,0,0,1,35112.39
36,suburban,suv,30511,16694,0,0,0,0,1,0
37,rural,suv,55168,19430,0,0,0,0,1,0
59,rural,suv,28694,18850,1,0,0,0,1,0
24,suburban,suv,47191,10563,0,0,1,0,0,0
32,suburban,suv,35742,15016,1,0,0,0,1,0
68,suburban,truck,29063,22704,1,0,0,0,1,0
59,suburban,car,28609,19939,0,0,0,0,0,0
25,rural,suv,37418,14641,0,0,0,0,1,0
44,suburban,suv,57794,12122,1,1,1,0,1,0
39,suburban,minivan,50720,14132,1,0,1,0,1,0
50,suburban,suv,77324,14143,0,0,0,0,1,0
57,rural,truck,46144,16145,0,0,0,0,1,0
43,suburban,minivan,46118,9828,0,1,0,0,1,0
74,rural,suv,39012,13213,1,0,0,0,1,0
18,rural,car,24652,19960,0,1,0,0,1,0
21,suburban,suv,61841,14626,0,0,0,0,1,0
46,urban,suv,31866,11514,0,0,0,0,1,0
56,rural,truck,33102,12177,0,0,1,0,0,0
30,suburban,truck,47676,10115,0,0,1,0,0,0
53,suburban,car,30253,10429,0,0,1,0,1,0
22,suburban,car,22998,11858,0,0,1,0,0,0
67,urban,suv,26672,13692,0,0,1,0,1,0
51,urban,car,38654,12832,1,0,1,0,1,0
18,urban,suv,33470,12607,0,0,0,0,1,0
74,urban,suv,42252,15780,1,0,1,0,1,0
31,urban,suv,28727,14424,0,0,1,0,1,0
37,urban,minivan,26813,12005,0,0,1,0,1,0
46,urban,minivan,24708,17294,0,0,0,1,0,0
69,suburban,car,26973,18281,0,0,0,0,1,0
18,suburban,suv,52002,14230,0,0,0,0,1,0
68,suburban,suv,31563,15484,0,1,0,0,1,16768.88
27,urban,suv,31661,14871,0,0,0,0,1,0
16,suburban,car,24597,4874,0,0,1,0,0,0
31,suburban,car,18962,12528,1,0,0,0,1,0
29,rural,truck,39800,9758,0,0,0,0,1,28933.49
44,urban,car,32781,17501,0,0,0,0,1,0
35,suburban,suv,60739,16444,0,0,0,0,1,0
23,urban,suv,19879,16931,0,0,1,0,1,0
26,rural,truck,37632,21065,0,0,1,0,1,0
34,urban,car,77523,11225,0,0,1,0,1,0
54,urban,suv,27195,11764,0,1,0,0,0,0
37,rural,suv,49653,30082,1,0,0,0,0,0
22,urban,car,19280,9498,0,0,1,0,1,0
50,urban,car,43620,11487,0,0,0,0,0,0
40,suburban,suv,30036,12963,1,0,0,0,1,0
24,urban,suv,125000,8208,1,0,0,0,0,24387.58
29,urban,suv,42357,10918,1,0,1,0,1,0
17,suburban,suv,24544,16185,0,0,1,0,0,0
17,urban,car,63642,12221,0,0,1,0,0,0
33,rural,truck,44318,13695,0,0,0,0,1,0
16,suburban,car,38028,15183,0,0,0,0,0,0
60,suburban,car,33504,12599,1,0,1,0,1,0
18,suburban,suv,31350,10183,0,0,1,0,1,0
24,suburban,suv,39291,12386,1,0,0,0,1,0
43,urban,car,51023,11787,1,0,0,0,1,0
45,suburban,minivan,25869,6152,1,0,0,0,1,0
55,urban,car,22575,14375,0,0,0,0,1,0
72,urban,suv,26415,15500,0,0,0,1,0,0
70,urban,truck,13947,9533,0,0,0,0,1,0
22,suburban,suv,29750,17399,0,0,0,0,1,0
35,suburban,suv,35188,14578,0,0,0,0,1,0
37,rural,minivan,55735,9142,0,0,0,0,1,0
80,urban,suv,79535,9850,0,0,0,0,1,0
38,urban,suv,39242,12595,0,0,1,0,0,0
43,suburban,suv,78815,9460,1,0,0,0,1,0
33,suburban,suv,29426,14461,0,1,0,0,0,0
41,suburban,suv,27691,15429,0,0,0,0,1,0
82,suburban,car,15940,12680,0,0,0,0,1,0
72,suburban,truck,29592,16623,0,0,0,0,1,0
62,urban,car,37206,14445,0,0,1,0,0,0
59,rural,car,24251,21680,0,1,1,0,0,0
51,rural,suv,14671,18710,1,0,0,0,1,0
26,urban,car,83989,14133,1,0,1,0,1,18428.07
17,suburban,car,26549,9697,0,0,0,0,0,19076.09
84,suburban,suv,47521,12912,0,0,0,0,1,0
27,urban,car,27173,10053,1,1,0,0,1,0
72,urban,suv,18381,16252,0,0,0,0,0,0
67,suburban,car,25029,13745,0,0,0,0,1,0
36,suburban,car,32392,8386,0,0,1,0,1,0
32,urban,suv,22916,12141,0,0,1,0,1,0
23,rural,truck,71991,17649,0,0,1,0,1,20212.84
67,suburban,car,30381,13815,0,0,0,0,1,0
30,urban,suv,47587,22094,1,0,1,0,1,0
71,suburban,car,27030,19945,0,0,0,0,1,0
45,suburban,suv,125000,7129,0,0,0,0,0,0
41,suburban,suv,33991,9362,0,0,0,0,1,0
28,suburban,suv,45369,14898,1,0,1,0,1,0
25,suburban,suv,30721,14943,0,0,0,0,0,0
38,rural,suv,24660,13069,0,0,1,0,1,0
34,rural,suv,30870,12778,0,1,1,1,1,0
67,suburban,car,24673,11100,0,0,0,0,1,0
30,suburban,suv,28488,14835,0,0,0,0,1,0
43,suburban,suv,27345,18839,0,0,0,0,1,0
70,rural,car,55622,18594,0,0,1,0,1,0
39,urban,suv,34502,15367,1,0,0,0,1,0
79,urban,truck,45196,14059,0,0,0,0,1,0
27,urban,suv,50975,16926,0,1,1,0,1,0
26,rural,car,31340,6383,0,1,0,0,1,0
48,suburban,suv,31410,12423,1,0,0,0,0,0
68,rural,car,39156,15347,0,0,0,0,0,0
49,suburban,suv,45686,10816,0,0,0,0,1,0
54,suburban,suv,26061,9724,0,0,0,0,1,0
40,rural,truck,29029,14737,0,0,0,1,1,0
36,rural,suv,54149,14749,0,0,1,0,0,0
21,suburban,suv,37279,12476,0,0,1,0,1,0
24,urban,car,28212,13824,1,1,1,0,0,0
24,suburban,truck,39610,10209,0,0,1,0,0,0
67,urban,car,21326,8103,0,0,0,0,1,0
22,urban,car,25920,12383,0,0,0,0,1,0
54,urban,car,28152,10965,1,0,1,0,1,0
64,suburban,suv,27916,17085,0,0,0,0,0,0
17,rural,suv,29384,27369,0,0,1,0,0,0
47,suburban,suv,27196,12987,0,0,0,0,1,0
41,urban,suv,46401,15859,0,1,1,0,1,0
21,urban,suv,30861,9192,0,1,0,0,1,0
69,urban,suv,28052,13579,0,0,1,0,0,0
38,suburban,minivan,38752,18563,0,0,1,0,1,0
62,rural,car,24572,11199,0,0,0,0,1,0
40,urban,suv,30369,8228,1,1,0,0,1,0
35,suburban,car,34180,13610,0,0,0,0,1,0
54,urban,truck,45691,6324,0,1,0,0,1,25103.79
36,suburban,car,57546,14713,0,0,0,0,1,0
49,urban,suv,27740,12053,0,0,1,0,0,0
56,urban,truck,88893,10164,0,0,0,0,0,0
71,urban,car,27462,11090,1,0,0,0,0,0
79,suburban,suv,35404,14039,0,0,0,0,1,0
45,urban,car,26571,14001,1,0,0,0,1,0
30,suburban,suv,23973,20502,1,0,0,0,0,0
17,suburban,truck,48435,15013,0,1,0,0,1,0
41,rural,car,28162,11407,0,0,0,0,1,0
30,urban,suv,60102,7803,0,0,1,0,1,0
21,urban,car,20949,12746,0,0,0,0,1,0
23,urban,truck,30386,16218,0,0,1,0,0,12467.33
55,urban,car,64274,12998,0,0,0,0,1,0
24,suburban,suv,36814,10865,0,0,0,0,1,0
40,suburban,minivan,39566,16292,1,1,0,0,0,0
77,suburban,car,95273,15805,0,0,0,0,1,0
44,urban,suv,85697,12858,1,0,1,0,1,0
60,suburban,suv,26493,10505,1,0,0,0,1,0
44,suburban,suv,30724,19772,0,0,1,1,1,0
21,urban,suv,27520,10205,0,0,1,0,1,0
61,suburban,suv,42430,16223,0,0,0,0,0,0
65,suburban,suv,38148,13465,0,0,0,0,1,0
63,rural,suv,33738,13603,0,0,1,0,1,0
35,suburban,suv,55546,12586,1,0,0,0,0,0
33,suburban,car,28665,11948,0,1,1,0,1,0
49,urban,car,49821,9399,1,0,1,0,1,0
50,suburban,suv,27149,17576,0,0,0,0,0,0
50,suburban,suv,26878,11222,0,0,0,0,0,0
72,rural,truck,48234,18172,0,1,0,0,1,0
70,rural,car,41137,25037,0,0,1,0,0,0
44,urban,car,34865,6818,1,0,0,0,1,0
62,suburban,suv,42849,14476,0,0,0,0,0,0
67,suburban,car,25612,15262,0,0,1,0,1,0
23,urban,suv,44498,12397,0,0,0,0,1,0
53,suburban,suv,51600,13826,1,1,0,0,0,0
25,rural,suv,40755,16754,1,0,0,0,0,0
65,suburban,suv,24567,14120,1,0,0,0,1,0
40,suburban,suv,40807,16157,0,1,0,0,0,0
32,urban,suv,37098,9367,0,0,1,0,0,18048.06
56,urban,car,48794,9009,0,0,0,0,1,0
35,suburban,car,28328,15478,0,0,0,0,1,0
42,suburban,minivan,24587,17957,0,0,1,0,1,0
52,urban,car,25312,14729,0,0,0,0,1,0
75,suburban,car,38637,13219,0,0,0,0,1,0
47,suburban,suv,29651,13877,1,0,0,0,1,0
18,suburban,car,24183,14395,0,0,0,0,0,0
43,urban,suv,106015,8951,1,0,0,0,1,0
17,rural,car,38646,17727,0,1,0,0,1,0
22,urban,suv,30520,12880,0,0,0,0,0,0
32,rural,truck,43927,20240,0,0,1,0,0,0
72,rural,truck,27044,11766,1,0,0,0,1,0
72,rural,truck,38562,11805,1,1,0,0,0,0
37,urban,car,27799,13792,0,0,0,1,1,0
26,urban,car,28074,12223,0,0,1,0,1,0
20,urban,car,44676,7759,0,0,1,0,1,0
50,suburban,suv,33635,20885,0,0,0,0,1,0
44,urban,suv,38864,6668,0,0,1,0,1,0
42,suburban,truck,31554,12344,0,0,0,0,1,0
49,rural,truck,36151,17930,0,0,0,1,1,0
49,suburban,car,40069,8876,1,0,0,0,1,0
21,rural,suv,30180,17656,0,0,0,0,1,0
19,urban,suv,68663,9729,0,0,1,0,1,0
22,urban,car,44607,14648,0,0,0,0,0,5512.51
63,urban,car,21363,13201,1,0,0,0,1,0
47,suburban,suv,28336,13383,0,0,0,0,1,0
42,urban,suv,32452,10574,0,0,0,0,1,0
57,suburban,car,29772,15067,0,0,0,0,1,0
26,urban,suv,66216,13534,1,0,0,0,1,0
36,suburban,suv,56576,13651,0,0,0,0,0,0
29,suburban,suv,33667,13776,0,0,1,0,1,0
21,suburban,car,33475,19669,0,0,1,0,0,0
56,suburban,car,38409,12200,1,0,1,0,1,0
40,suburban,suv,34773,13042,0,0,0,0,1,27877.47
18,urban,car,36607,14416,0,0,1,0,0,0
53,rural,suv,63074,16858,0,0,0,0,1,0
16,urban,suv,35682,18706,0,0,1,0,1,0
27,suburban,car,37497,13785,1,0,1,0,1,0
74,urban,car,24203,13338,0,0,0,0,1,0
32,suburban,suv,35354,18620,0,0,0,0,1,0
71,suburban,truck,45708,14700,1,1,0,0,1,0
78,suburban,car,28200,14810,0,0,0,0,1,0
49,rural,suv,38644,23654,0,0,0,0,1,0
51,suburban,car,29000,16030,0,0,0,0,1,15685.5
74,suburban,suv,30074,15160,0,0,0,1,1,0
18,urban,car,30357,23206,0,0,1,0,1,0
45,urban,car,29512,13502,0,1,0,0,1,15011.5
65,suburban,suv,33986,15625,0,0,0,0,1,0
41,suburban,suv,30820,10090,0,0,0,0,1,0
52,urban,car,50564,13379,0,0,0,0,1,0
59,urban,suv,26649,8106,0,0,0,0,1,0
16,rural,car,24493,25639,0,0,0,1,0,0
30,urban,car,30774,13525,0,0,1,1,1,0
21,suburban,suv,29641,14019,0,0,1,0,1,0
63,rural,truck,72074,16093,1,0,1,0,0,0
26,suburban,suv,38171,16958,0,1,1,0,0,30063.47
63,urban,car,36909,12644,1,0,0,0,1,0
41,urban,suv,42688,12415,1,0,0,0,1,0
17,urban,suv,41971,12509,0,0,1,0,0,0
50,suburban,suv,38660,11746,0,0,0,0,0,0
37,rural,minivan,42598,14071,1,1,0,0,1,0
53,rural,truck,31486,21954,1,0,0,0,1,0
62,urban,suv,60639,9820,1,0,0,0,0,0
30,urban,suv,34338,10466,0,1,0,0,1,0
60,rural,car,30204,16575,0,0,0,0,1,0
74,urban,truck,48092,12167,0,0,0,0,1,0
38,urban,car,62581,14821,1,0,0,0,0,0
36,suburban,truck,38096,15284,0,0,0,0,1,0
53,urban,car,26377,10956,0,0,0,0,1,16152.54
56,suburban,suv,27281,18421,0,0,0,0,1,8381.01
44,suburban,suv,29500,16233,0,0,0,0,1,0
53,urban,truck,66122,13077,0,0,0,0,1,0
73,suburban,car,35199,16049,1,1,0,0,1,0
43,suburban,suv,36954,10294,1,0,1,0,1,0
65,rural,suv,30802,20149,1,0,0,0,1,0
70,suburban,car,25017,15648,0,0,0,0,0,28038.86
57,urban,suv,30832,14041,0,0,0,0,0,0
45,urban,suv,13461,9859,0,0,0,0,1,0
56,suburban,suv,36427,13173,0,1,0,0,1,0
19,suburban,suv,32602,16508,0,0,1,1,1,13707.17
71,rural,suv,33512,18121,0,0,0,0,1,0
41,suburban,truck,32013,14395,0,0,0,0,1,0
22,urban,suv,29753,11691,0,0,0,0,1,0
42,suburban,suv,29047,9692,0,0,1,0,0,0
54,urban,suv,44677,13914,0,0,1,0,1,0
57,suburban,suv,29663,13019,1,0,1,0,0,0
48,suburban,suv,30863,10218,0,0,1,0,1,0
19,suburban,suv,32776,22353,0,1,0,0,0,0
21,urban,car,32280,12278,0,0,0,0,0,0
41,rural,truck,40599,13019,1,0,1,0,0,0
61,rural,suv,37041,15846,0,0,0,0,0,7567.38
22,suburban,suv,29641,15440,0,0,0,0,1,0
74,suburban,truck,27732,13496,0,0,1,0,1,0
52,suburban,car,45351,14502,1,1,1,0,1,0
35,suburban,suv,39488,14675,0,0,0,0,0,0
32,suburban,truck,33288,17052,0,1,1,0,0,0
33,rural,truck,26072,12465,0,0,0,0,0,0
47,suburban,car,31064,11633,1,0,0,0,1,0
18,urban,car,24849,23903,0,0,1,0,0,0
42,suburban,minivan,24806,11587,1,1,0,0,1,0
20,urban,suv,15806,13894,0,0,0,0,0,0
48,rural,truck,29172,21681,0,0,0,0,1,0
19,urban,car,34149,20078,0,0,1,0,1,0
36,urban,suv,26978,12113,0,0,0,0,1,0
41,urban,suv,33807,8598,0,0,1,0,1,0
27,suburban,car,25339,13897,0,0,0,0,1,0
27,suburban,suv,32847,13434,1,0,0,0,0,0
44,urban,car,45797,10115,1,0,1,0,1,0
19,urban,car,28328,11537,0,0,0,0,1,14257.97
73,suburban,suv,25880,14193,0,0,1,0,1,0
64,rural,car,37265,11608,1,0,0,0,1,0
42,suburban,suv,38278,12813,0,0,1,0,1,0
